"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.519174958E0,-2.066026673E0,-4.693303896E0,3.517568723E-1
3.529132958E0,-1.662003806E0,-4.101082692E0,9.441038646E-2
3.539090958E0,-7.569966182E-1,-4.116254463E0,-3.635002010E-1
3.549048958E0,-1.079960266E-1,-3.860898369E0,-8.359423618E-1
3.559006958E0,2.851470727E-1,-1.403054599E0,4.277602239E-1
3.568964958E0,1.019687167E-1,2.420454919E-2,3.383093727E-1
3.578922958E0,-2.374364242E-1,9.293827683E-1,-3.610806962E-1
3.588880958E0,-1.779491910E-1,1.152692612E0,-3.104637623E-1
3.598838958E0,6.264728777E-1,2.342778752E0,-7.069213557E-1
3.608796958E0,-5.219451271E-1,4.663487774E-1,1.140698218E-1
3.618754958E0,-9.879114966E-1,2.293862700E-3,5.653930092E-1
3.628712958E0,-7.041622008E-1,1.879716110E-1,5.181896798E-1
3.638670958E0,-2.053381339E-1,4.191909832E-1,2.459489469E-1
3.648628958E0,5.037712499E-2,3.496786988E-1,-2.627890742E-1
3.658586958E0,6.137816423E-1,2.194518507E-1,-6.824810176E-1
3.668544958E0,4.391995704E-1,1.103229260E-1,3.917049766E-2
3.678502958E0,2.810084134E-1,-3.964529157E-2,4.128941166E-1
3.688460958E0,4.974372536E-3,-3.030506623E-1,4.130882442E-1
3.698418958E0,-1.627449685E-1,-3.592143381E-1,3.110275070E-1
3.708376958E0,-1.427822819E-1,-3.567310256E-1,2.562893093E-1
3.718334958E0,1.259083870E-1,-2.068861842E-1,1.946771979E-2
3.728292958E0,1.924681199E-1,-2.554332769E-1,-3.012712084E-2
3.738251667E0,-2.705566616E-1,-1.222407210E0,-1.026639506E-2
3.748209667E0,7.435450986E-2,-1.971851857E0,-8.353792749E-2
3.758167667E0,8.652727264E-1,1.090184122E-1,1.789458489E-1
3.768125667E0,-1.999624962E-1,9.705033123E-2,-4.447538406E-3
3.778083667E0,-1.450550947E-1,2.869638026E-2,7.428536654E-2
3.788041667E0,2.169555281E-1,1.960015923E-1,9.603123464E-2
3.797999667E0,2.366248307E-1,2.895371622E-1,-4.661626898E-2
3.807957667E0,7.434208453E-2,3.494161588E-1,-1.364003384E-1
3.817915667E0,-1.020555478E-1,2.690011561E-1,1.256882393E-1
3.827873667E0,-4.295051792E-1,1.571380734E-2,3.421567675E-1
3.837831667E0,-4.281965724E-1,-6.580047190E-2,3.188452343E-1
3.847789667E0,-3.652169435E-1,7.704817593E-2,6.695997477E-2
3.857747667E0,-2.950579570E-1,1.190557426E-1,-1.159268975E-2
3.867705667E0,-1.645412332E-1,1.560265177E-1,-3.554982863E-2
3.877663667E0,6.160699502E-2,2.274268681E-1,-1.531373354E-1
