"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.105523990E-1,4.764608666E-2,-1.232384369E-1,2.657185495E-2
7.129342740E-1,4.642439261E-2,-1.256818175E-1,2.779355086E-2
7.153160970E-1,4.642439261E-2,-1.293469071E-1,3.268032894E-2
7.176979720E-1,4.520269856E-2,-1.305686086E-1,3.634541109E-2
7.200798470E-1,4.398100078E-2,-1.317902952E-1,4.123219103E-2
7.224617220E-1,4.153761268E-2,-1.365243644E-1,4.489727318E-2
7.248435450E-1,4.291202128E-2,-1.340809762E-1,5.100574717E-2
7.272254200E-1,4.291202128E-2,-1.365243644E-1,5.344913527E-2
7.296072950E-1,4.291202128E-2,-1.353026628E-1,5.833591148E-2
7.319891700E-1,4.413371533E-2,-1.377460510E-1,5.955760926E-2
7.343709930E-1,4.291202128E-2,-1.365243644E-1,5.711421743E-2
7.367528680E-1,4.291202128E-2,-1.365243644E-1,5.467082933E-2
7.391347430E-1,4.413371533E-2,-1.377460510E-1,5.222744122E-2
7.415165660E-1,4.413371533E-2,-1.401894391E-1,5.100574717E-2
7.438984410E-1,4.291202128E-2,-1.414111406E-1,4.611896724E-2
7.462803160E-1,4.275930673E-2,-1.389677525E-1,4.245388508E-2
7.486621910E-1,4.153761268E-2,-1.342336833E-1,3.634541109E-2
7.510440140E-1,4.398100078E-2,-1.281252056E-1,3.023693897E-2
7.534258890E-1,4.504998401E-2,-1.220167428E-1,2.535016090E-2
7.558077640E-1,4.504998401E-2,-1.172826737E-1,2.153236605E-2
7.581895870E-1,4.504998401E-2,-1.087308154E-1,2.153236605E-2
7.605714620E-1,4.245388508E-2,-1.052184403E-1,2.031067200E-2
7.629533370E-1,3.878879920E-2,-1.027750522E-1,1.786728203E-2
7.653351600E-1,3.497100621E-2,-1.003316641E-1,1.786728203E-2
7.677170350E-1,3.374931216E-2,-1.003316641E-1,1.786728203E-2
7.700989100E-1,3.130592033E-2,-1.003316641E-1,1.786728203E-2
7.724807850E-1,2.641914412E-2,-1.052184403E-1,1.786728203E-2
7.748626080E-1,2.519745007E-2,-1.064401343E-1,1.908897609E-2
7.772444830E-1,2.397575416E-2,-1.137702987E-1,1.908897609E-2
7.796263580E-1,2.641914412E-2,-1.162136942E-1,2.031067200E-2
7.820081800E-1,2.397575416E-2,-1.221694499E-1,2.153236605E-2
7.843900550E-1,2.275406010E-2,-1.233911440E-1,2.641914412E-2
7.867719300E-1,2.290677279E-2,-1.307213157E-1,3.130592033E-2
7.891538050E-1,2.290677279E-2,-1.354553849E-1,3.130592033E-2
7.915356280E-1,2.290677279E-2,-1.403421611E-1,3.512371704E-2
7.939175030E-1,2.168507688E-2,-1.452289373E-1,3.634541109E-2
7.962993780E-1,1.801999472E-2,-1.536280811E-1,4.001049697E-2
7.986812010E-1,1.572931744E-2,-1.597365588E-1,4.367557913E-2
8.010630760E-1,1.572931744E-2,-1.634016484E-1,4.489727318E-2
8.034449510E-1,1.450762246E-2,-1.670667231E-1,4.856235534E-2
8.058268260E-1,1.084253844E-2,-1.682884246E-1,5.222744122E-2
8.082086490E-1,9.620844387E-3,-1.682884246E-1,5.467082933E-2
8.105905240E-1,9.620844387E-3,-1.693574041E-1,5.589252338E-2
8.129723990E-1,5.803049076E-3,-1.730224788E-1,5.589252338E-2
8.153542740E-1,5.803049076E-3,-1.718007922E-1,5.589252338E-2
8.177360970E-1,5.803049076E-3,-1.695101112E-1,5.589252338E-2
8.201179720E-1,3.359660041E-3,-1.682884246E-1,5.711421743E-2
8.224998470E-1,-3.054236295E-4,-1.695101112E-1,5.467082933E-2
8.248816700E-1,-2.901524538E-3,-1.682884246E-1,5.344913527E-2
8.272635450E-1,-9.009997360E-3,-1.670667231E-1,5.100574717E-2
8.296454200E-1,-1.160609815E-2,-1.659977436E-1,5.100574717E-2
8.320272430E-1,-1.527118124E-2,-1.635543555E-1,4.978405312E-2
8.344091180E-1,-1.771457121E-2,-1.611109674E-1,5.222744122E-2
8.367909930E-1,-2.153236605E-2,-1.586675793E-1,5.085303262E-2
8.391728680E-1,-2.779355086E-2,-1.539335102E-1,5.085303262E-2
8.415546910E-1,-3.145863488E-2,-1.490467340E-1,4.840964451E-2
8.439365660E-1,-3.649812192E-2,-1.455343664E-1,4.596625641E-2
8.463184410E-1,-4.016320780E-2,-1.418692768E-1,4.596625641E-2
8.487002640E-1,-4.520269856E-2,-1.369825006E-1,4.214845970E-2
8.510821390E-1,-5.024218559E-2,-1.298050433E-1,4.214845970E-2
8.534640140E-1,-5.268557742E-2,-1.249182671E-1,4.337015375E-2
8.558458890E-1,-5.894676223E-2,-1.201841980E-1,4.214845970E-2
8.582277120E-1,-6.276455522E-2,-1.140757278E-1,4.337015375E-2
8.606095870E-1,-6.520794332E-2,-1.091889441E-1,4.077405483E-2
8.629914620E-1,-6.887302548E-2,-1.081199646E-1,4.077405483E-2
8.653732850E-1,-7.024743408E-2,-1.020114943E-1,3.955236077E-2
8.677551600E-1,-7.146912813E-2,-9.956810623E-2,3.344388679E-2
8.701370350E-1,-7.406523079E-2,-9.727742523E-2,3.222219273E-2
8.725189100E-1,-7.773031294E-2,-9.483403713E-2,2.977880463E-2
8.749007850E-1,-7.895200700E-2,-9.361234307E-2,2.733541466E-2
8.772826080E-1,-8.276980370E-2,-9.116895497E-2,2.611372061E-2
8.796644830E-1,-8.399149776E-2,-9.009996802E-2,2.107422985E-2
8.820463580E-1,-8.536590636E-2,-8.521319181E-2,1.985253580E-2
8.844281800E-1,-8.780929446E-2,-8.276980370E-2,1.985253580E-2
8.868100550E-1,-8.780929446E-2,-8.521319181E-2,1.740914769E-2
8.891919300E-1,-8.780929446E-2,-8.521319181E-2,1.618745178E-2
8.915737530E-1,-8.658760041E-2,-8.643488586E-2,1.496575773E-2
8.939556280E-1,-8.536590636E-2,-8.643488586E-2,1.252236869E-2
8.963375030E-1,-8.154810965E-2,-9.132166207E-2,1.496575773E-2
8.987193260E-1,-7.788302749E-2,-9.376505762E-2,1.252236869E-2
9.011012010E-1,-7.284353673E-2,-9.483403713E-2,1.267508045E-2
9.034830760E-1,-6.551336497E-2,-9.727742523E-2,1.145338640E-2
9.058649510E-1,-5.925218388E-2,-9.727742523E-2,1.145338640E-2
