"Time (s)","Pressure (hPa)"
2.156296041E1,1.008201782E3
2.160296281E1,1.008200928E3
2.164296177E1,1.008184570E3
2.168295880E1,1.008193909E3
2.172296776E1,1.008194336E3
2.176296047E1,1.008203735E3
2.180296135E1,1.008221130E3
2.184296432E1,1.008208618E3
2.188296218E1,1.008210327E3
2.192296255E1,1.008119324E3
2.196296224E1,1.008031799E3
2.200296088E1,1.008084717E3
2.204296166E1,1.008088562E3
2.208296104E1,1.008082153E3
2.212296432E1,1.008069397E3
2.216296432E1,1.008079407E3
2.220296156E1,1.008072205E3
2.224296208E1,1.008084473E3
2.228296521E1,1.008088989E3
2.232296979E1,1.008078308E3
2.236296094E1,1.008104675E3
2.240295776E1,1.008092590E3
2.244296250E1,1.008121704E3
2.248296318E1,1.008140381E3
2.252296515E1,1.008146790E3
2.256296484E1,1.008198181E3
2.260296198E1,1.008196045E3
2.264296354E1,1.008183960E3
2.268296318E1,1.008195862E3
2.272296427E1,1.008223694E3
2.276295916E1,1.008291504E3
2.280297031E1,1.008288696E3
2.284296208E1,1.008276184E3
2.288296442E1,1.008260010E3
2.292296073E1,1.008284241E3
2.296295974E1,1.008338196E3
2.300296812E1,1.008325928E3
2.304296146E1,1.008334167E3
2.308296224E1,1.008321411E3
2.312296047E1,1.008332092E3
2.316296083E1,1.008337402E3
2.320296015E1,1.008342896E3
2.324296552E1,1.008304443E3
2.328296291E1,1.008325256E3
2.332296047E1,1.008315063E3
2.336296526E1,1.008287231E3
2.340296620E1,1.008296387E3
2.344296307E1,1.008220703E3
2.348296344E1,1.008204163E3
2.352296151E1,1.008209045E3
2.356296130E1,1.008173523E3
2.360296562E1,1.008149719E3
2.364296224E1,1.008172913E3
2.368296135E1,1.008176331E3
2.372295870E1,1.008128906E3
2.376297114E1,1.008107239E3
2.380296432E1,1.008110413E3
2.384296906E1,1.008102966E3
2.388296114E1,1.008111267E3
2.392295885E1,1.008090027E3
2.396296208E1,1.008119141E3
2.400296375E1,1.008097900E3
2.404296057E1,1.008107422E3
2.408296531E1,1.008116577E3
2.412296245E1,1.008135071E3
2.416296307E1,1.008093445E3
2.420296146E1,1.008118286E3
2.424296099E1,1.008124878E3
2.428295979E1,1.008097046E3
2.432296635E1,1.008100037E3
2.436296005E1,1.008109558E3
2.440296328E1,1.008141479E3
2.444296463E1,1.008141235E3
2.448296682E1,1.008137390E3
2.452296989E1,1.008119324E3
2.456296026E1,1.008145264E3
2.460296385E1,1.008174377E3
2.464296041E1,1.008177551E3
2.468296463E1,1.008182861E3
2.472296859E1,1.008199036E3
2.476296312E1,1.008230713E3
2.480296594E1,1.008252563E3
2.484296302E1,1.008293823E3
2.488296739E1,1.008279785E3
2.492296083E1,1.008279358E3
2.496296140E1,1.008296997E3
2.500296541E1,1.008295532E3
2.504296432E1,1.008267029E3
2.508296411E1,1.008271729E3
2.512295844E1,1.008271484E3
2.516296594E1,1.008316345E3
2.520296041E1,1.008262817E3
2.524295906E1,1.008270447E3
2.528296479E1,1.008301697E3
2.532296177E1,1.008296997E3
2.536296140E1,1.008263611E3
2.540296385E1,1.008292297E3
2.544296198E1,1.008305054E3
2.548296916E1,1.008298035E3
2.552296312E1,1.008302979E3
2.556296479E1,1.008289368E3
2.560296073E1,1.008266602E3
2.564296250E1,1.008251709E3
2.568296479E1,1.008253662E3
2.572296661E1,1.008243042E3
2.576295958E1,1.008223694E3
2.580296073E1,1.008190125E3
2.584296140E1,1.008185425E3
2.588296250E1,1.008166931E3
2.592296396E1,1.008166931E3
2.596296114E1,1.008119751E3
2.600296463E1,1.008127197E3
2.604296323E1,1.008122742E3
2.608296250E1,1.008135315E3
2.612296666E1,1.008106812E3
2.616296271E1,1.008109131E3
2.620295870E1,1.008106812E3
2.624296630E1,1.008145691E3
2.628296219E1,1.008119995E3
2.632296401E1,1.008121887E3
2.636296088E1,1.008145935E3
2.640295854E1,1.008127869E3
2.644296791E1,1.008102539E3
2.648295927E1,1.008135742E3
2.652296333E1,1.008154175E3
2.656295937E1,1.008130615E3
2.660296239E1,1.008151855E3
2.664296349E1,1.008146545E3
2.668296364E1,1.008150818E3
2.672296354E1,1.008121033E3
2.676295906E1,1.008129150E3
2.680296166E1,1.008138245E3
2.684296708E1,1.008126770E3
2.688296927E1,1.008161011E3
2.692296614E1,1.008168884E3
2.696295890E1,1.008157593E3
2.700296526E1,1.008162720E3
2.704296427E1,1.008164001E3
2.708297260E1,1.008149536E3
2.712296120E1,1.008186523E3
2.716296099E1,1.008202881E3
2.720296437E1,1.008242371E3
2.724296333E1,1.008252991E3
2.728296458E1,1.008251526E3
2.732297213E1,1.008281067E3
2.736296323E1,1.008295715E3
2.740296276E1,1.008281250E3
2.744295937E1,1.008298889E3
2.748296484E1,1.008282959E3
2.752296281E1,1.008273010E3
2.756296146E1,1.008307434E3
2.760296198E1,1.008333313E3
2.764297000E1,1.008292297E3
2.768296068E1,1.008321838E3
2.772296463E1,1.008349670E3
2.776296177E1,1.008334839E3
2.780296260E1,1.008321411E3
2.784296104E1,1.008342712E3
2.788296380E1,1.008319336E3
2.792295922E1,1.008352478E3
2.796296599E1,1.008350769E3
2.800296213E1,1.008340759E3
2.804296333E1,1.008314026E3
2.808296354E1,1.008335449E3
2.812295942E1,1.008356079E3
2.816296094E1,1.008317383E3
2.820296224E1,1.008290222E3
2.824295932E1,1.008263855E3
2.828296463E1,1.008216858E3
2.832295953E1,1.008219849E3
2.836296094E1,1.008170166E3
2.840296224E1,1.008196045E3
2.844296135E1,1.008173523E3
2.848296073E1,1.008164856E3
2.852296057E1,1.008150574E3
2.856296521E1,1.008148865E3
2.860296276E1,1.008164856E3
2.864296396E1,1.008127869E3
2.868296666E1,1.008103821E3
2.872296620E1,1.008096619E3
2.876296203E1,1.008124451E3
2.880296281E1,1.008120605E3
2.884296244E1,1.008123169E3
2.888296265E1,1.008096619E3
2.892296109E1,1.008132935E3
2.896296323E1,1.008104919E3
2.900296411E1,1.008115295E3
2.904296422E1,1.008125061E3
2.908296094E1,1.008102112E3
2.912295989E1,1.008092590E3
2.916296151E1,1.008123413E3
2.920296250E1,1.008136780E3
2.924296328E1,1.008093018E3
2.928296469E1,1.008120850E3
2.932296380E1,1.008081970E3
2.936296541E1,1.008120605E3
2.940297083E1,1.008081543E3
2.944296297E1,1.008124634E3
2.948297073E1,1.008111511E3
2.952296354E1,1.008143127E3
2.956296198E1,1.008145935E3
2.960296458E1,1.008135315E3
2.964295906E1,1.008135071E3
2.968296229E1,1.008147827E3
2.972296146E1,1.008138245E3
2.976296172E1,1.008123840E3
2.980296302E1,1.008158447E3
2.984296099E1,1.008159119E3
2.988296536E1,1.008190125E3
2.992296338E1,1.008199280E3
2.996296015E1,1.008227722E3
3.000296828E1,1.008233704E3
3.004296739E1,1.008204163E3
3.008296083E1,1.008240906E3
3.012296120E1,1.008240479E3
3.016296406E1,1.008241089E3
3.020296229E1,1.008282776E3
3.024296734E1,1.008274902E3
3.028295974E1,1.008288269E3
3.032296489E1,1.008294250E3
3.036296484E1,1.008286804E3
3.040295812E1,1.008262817E3
3.044296734E1,1.008254517E3
3.048296078E1,1.008297424E3
3.052296021E1,1.008274048E3
3.056296068E1,1.008282532E3
3.060295844E1,1.008286377E3
3.064296281E1,1.008263428E3
3.068296114E1,1.008276794E3
3.072295838E1,1.008284668E3
3.076296463E1,1.008295105E3
3.080296172E1,1.008279358E3
3.084295984E1,1.008264038E3
3.088296448E1,1.008263428E3
3.092296140E1,1.008252808E3
3.096296213E1,1.008218384E3
3.100296203E1,1.008184570E3
3.104296057E1,1.008192444E3
3.108296958E1,1.008184570E3
3.112295896E1,1.008143982E3
3.116296432E1,1.008136780E3
3.120296026E1,1.008141479E3
3.124296323E1,1.008160156E3
3.128296953E1,1.008130798E3
3.132295942E1,1.008128296E3
3.136296177E1,1.008110229E3
3.140296265E1,1.008089600E3
3.144296031E1,1.008083252E3
3.148296250E1,1.008085754E3
3.152296588E1,1.008052612E3
3.156296213E1,1.008029053E3
3.160296203E1,1.008058350E3
3.164296057E1,1.008005859E3
3.168296984E1,1.008039246E3
3.172296130E1,1.008003113E3
3.176296578E1,1.008026917E3
3.180296161E1,1.008010132E3
3.184296302E1,1.008018433E3
3.188297265E1,1.007986328E3
3.192296432E1,1.007984436E3
3.196296531E1,1.007989929E3
3.200296073E1,1.007987183E3
3.204296594E1,1.008004822E3
3.208296927E1,1.007977173E3
3.212296286E1,1.007964233E3
3.216296021E1,1.007966980E3
3.220296297E1,1.007960815E3
3.224296531E1,1.007970154E3
3.228297109E1,1.007966980E3
3.232296370E1,1.007973999E3
3.236296401E1,1.007961670E3
3.240296521E1,1.007960815E3
3.244296437E1,1.007938538E3
3.248297057E1,1.007964233E3
3.252296812E1,1.007980774E3
3.256296172E1,1.007957031E3
3.260296729E1,1.007980164E3
3.264296047E1,1.007938721E3
3.268296198E1,1.007982483E3
3.272296620E1,1.007953186E3
3.276296218E1,1.007969116E3
3.280295911E1,1.007964661E3
3.284296068E1,1.007955933E3
3.288296239E1,1.007937256E3
3.292296588E1,1.007934021E3
3.296296271E1,1.007934692E3
3.300295927E1,1.007941711E3
3.304296062E1,1.007939392E3
3.308295864E1,1.007938965E3
3.312296104E1,1.007941040E3
3.316296088E1,1.007935120E3
3.320296109E1,1.007881165E3
3.324296385E1,1.007886475E3
3.328296083E1,1.007917236E3
3.332296442E1,1.007877502E3
3.336296547E1,1.007890930E3
3.340295916E1,1.007869690E3
3.344296130E1,1.007871765E3
3.348296692E1,1.007871582E3
3.352295927E1,1.007868835E3
3.356296515E1,1.007861145E3
3.360295781E1,1.007820557E3
3.364296120E1,1.007827393E3
3.368296166E1,1.007771912E3
3.372296349E1,1.007765137E3
3.376296323E1,1.007753662E3
3.380296021E1,1.007734497E3
3.384296094E1,1.007781250E3
3.388296088E1,1.007736633E3
3.392295942E1,1.007736633E3
3.396296432E1,1.007715393E3
3.400296312E1,1.007704346E3
3.404296385E1,1.007703674E3
3.408296146E1,1.007677795E3
3.412296276E1,1.007688416E3
3.416297005E1,1.007663757E3
3.420296156E1,1.007668030E3
3.424296370E1,1.007660339E3
3.428296166E1,1.007656555E3
