"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.908449129E0,9.936794281E0,-1.411765367E-1,3.390629768E0
5.910831108E0,9.923035622E0,-1.555334777E-1,3.409772158E0
5.913213087E0,9.932606697E0,-1.603191197E-1,3.409772158E0
5.915595014E0,9.923035622E0,-1.651047617E-1,3.438486099E0
5.917976993E0,9.937392235E0,-1.645065546E-1,3.443271875E0
5.920358973E0,9.932606697E0,-1.597209126E-1,3.448057413E0
5.922740952E0,9.927821159E0,-1.603191197E-1,3.448057413E0
5.925122931E0,9.937392235E0,-1.645065546E-1,3.467200041E0
5.927504858E0,9.937392235E0,-1.549352705E-1,3.457628727E0
5.929886837E0,9.937392235E0,-1.549352705E-1,3.443271875E0
5.932268816E0,9.946963310E0,-1.549352705E-1,3.443271875E0
5.934650796E0,9.956535339E0,-1.740778536E-1,3.443271875E0
5.937032723E0,9.961320877E0,-1.645065546E-1,3.428914785E0
5.939414702E0,9.960722923E0,-1.549352705E-1,3.424129248E0
5.941796681E0,9.970891953E0,-1.597209126E-1,3.424129248E0
5.944178660E0,9.984650612E0,-1.549352705E-1,3.428914785E0
5.946560587E0,9.979865074E0,-1.501496136E-1,3.428914785E0
5.948942566E0,9.979865074E0,-1.549352705E-1,3.419343472E0
5.951324546E0,1.000857925E1,-1.543370634E-1,3.419343472E0
5.953706525E0,9.989436150E0,-1.310070455E-1,3.419343472E0
5.956088504E0,1.001336479E1,-1.357926875E-1,3.385843992E0
5.958470431E0,1.001815033E1,-1.208375469E-1,3.390629768E0
5.960852410E0,1.001336479E1,-1.262213886E-1,3.376272678E0
5.963234389E0,1.003669453E1,-1.064806059E-1,3.351746321E0
5.965616368E0,1.003190899E1,-1.166501045E-1,3.346960783E0
5.967998296E0,1.004148006E1,-1.016949639E-1,3.342175007E0
5.970380275E0,1.003190899E1,-1.160518974E-1,3.356531858E0
5.972762254E0,1.002233791E1,-1.118644550E-1,3.337389469E0
5.975144233E0,1.001815033E1,-1.262213886E-1,3.361915827E0
5.977526212E0,1.001336479E1,-1.262213886E-1,3.357130051E0
5.979908139E0,9.989436150E0,-1.214357466E-1,3.352344513E0
