"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.915371717E0,-3.350463212E-1,4.967852235E-1,-3.102979660E-1
5.933253125E0,-6.134558842E-2,-3.147139549E-1,-5.196189880E-1
5.951158338E0,-1.670368671E0,-1.257923841E-1,-2.161579132E-1
5.969039746E0,6.262202561E-2,6.243448257E-1,-2.368278503E-1
5.986945081E0,-1.787233353E-2,-2.177366018E-1,1.060247421E-1
6.004838330E0,-7.238745689E-1,-1.641666889E-1,1.016155243E0
6.022727979E0,-2.930679917E-1,-2.345442772E-2,1.991481781E-1
6.040624890E0,1.208178625E-1,-7.294209003E-1,-4.775142670E-2
6.058518262E0,-8.782780170E-1,1.046553731E0,-1.789865494E-1
6.076411756E0,-4.519258440E-1,4.878102541E-1,2.245607376E-1
6.094305188E0,1.198413670E-1,1.356428862E-1,3.809938431E-1
6.112198255E0,-1.075789928E0,-4.700664282E-1,7.845420837E-1
6.130091504E0,-1.149571165E-1,3.050695062E-1,1.307954788E-1
6.147984510E0,-7.032218855E-3,4.860712290E-1,1.093635559E-1
6.165878369E0,-7.193702459E-1,5.213443637E-1,3.207530975E-1
6.183771436E0,1.843143702E-1,2.062113285E-1,1.359996796E-1
6.201664685E0,-3.690622449E-1,-4.908877611E-1,7.983074188E-1
6.219558057E0,-4.887700677E-1,1.095426083E-2,1.727809906E-1
6.237454297E0,8.741517365E-2,-2.623283863E-1,-2.289962769E-1
6.255347669E0,1.026780307E-1,7.807448506E-1,-1.282558441E-1
6.273238172E0,-7.504706383E-1,2.238409519E-1,-1.185626984E-1
6.291128614E0,-4.206473827E-1,8.642387390E-2,-5.718803406E-2
6.309012647E0,-3.109994531E-1,3.242492676E-5,-1.213684082E-1
6.326918225E0,-3.313527256E-2,1.174614429E-1,7.097434998E-2
6.344811170E0,-2.018902749E-1,4.399881363E-1,-1.446723938E-3
6.362704785E0,-3.130677044E-1,3.294444084E-1,-2.278299332E-1
6.380600721E0,-7.671081424E-1,2.381310463E-1,-4.718217850E-1
6.398491162E0,-8.023592830E-1,1.559370756E-1,-3.163471222E-1
6.416372510E0,3.966394067E-1,3.036004305E-1,-2.050275803E-1
6.434278089E0,-5.801606774E-1,2.870725393E-1,8.986568451E-2
6.452171094E0,-1.065119147E0,8.613538742E-1,-2.141675949E-1
6.470064649E0,2.872225642E-1,2.259279490E-1,-2.607536316E-1
6.487957959E0,-7.773516178E-1,-1.068004370E-1,3.156375885E-1
6.505850965E0,-5.701025724E-1,-6.765842438E-3,-7.222175598E-2
6.523744336E0,1.970177889E-1,7.825362682E-2,-3.625307083E-1
6.541637525E0,-4.791240990E-1,5.279841423E-1,5.421066284E-2
6.559530896E0,-1.053680539E0,5.204142928E-1,-2.859783173E-2
6.577427381E0,8.940108120E-2,1.339361668E-1,1.492033005E-1
6.595317762E0,-8.845143914E-1,7.050943971E-1,4.470252991E-2
