"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.703897220E-1,-2.164308071E0,-2.551347256E0,1.001515961E1
6.726384400E-1,-1.716252089E0,-2.868994236E0,1.093579769E1
6.748756230E-1,-5.742774159E-2,-2.273779631E0,1.130728340E1
6.771143930E-1,1.003789067E0,-1.317248821E0,1.088136101E1
6.793478520E-1,1.074377418E0,-1.073180914E0,9.670592308E0
6.815845470E-1,6.867401004E-1,-1.391426325E0,8.441878319E0
6.838214240E-1,6.191428304E-1,-1.354337573E0,7.974081516E0
6.860590340E-1,9.577272534E-1,-9.690931439E-1,8.276773453E0
6.882945680E-1,1.448255897E0,-7.651050687E-1,9.058628082E0
6.905317510E-1,1.386640668E0,-8.356932998E-1,1.000678444E1
6.927689340E-1,6.382854581E-1,-8.560323119E-1,1.069172955E1
6.950045900E-1,-8.733802289E-2,-9.415757060E-1,1.083290672E1
6.972413460E-1,-5.054838061E-1,-1.192223907E0,1.056251717E1
6.994776130E-1,-5.365904570E-1,-1.591227055E0,1.014317513E1
7.017147950E-1,-4.319044948E-1,-1.825723648E0,9.781859398E0
7.039522830E-1,-7.651050687E-1,-2.006979942E0,9.769894600E0
7.061879400E-1,-1.289133191E0,-2.311466694E0,1.008036327E1
7.084250610E-1,-1.838286042E0,-1.606780410E0,1.049372387E1
7.106637090E-1,-2.213959217E0,-7.926225066E-1,1.045543861E1
7.129037600E-1,-2.196611166E0,-1.438684583E0,9.503094673E0
7.151346560E-1,-1.304088354E0,-2.010569334E0,8.253443718E0
7.173709230E-1,8.673982322E-2,-1.405783296E0,7.378268719E0
7.196067020E-1,4.396811724E-1,-6.113662124E-1,7.198806763E0
7.218458380E-1,-4.121637046E-1,-6.819544435E-1,7.577471256E0
7.240812500E-1,-1.234098315E0,-1.046859860E0,8.471788406E0
7.263183110E-1,-9.649057388E-1,-9.421738982E-1,9.737591743E0
7.285553110E-1,-4.187439568E-3,-1.172483087E0,1.082453156E1
7.307914560E-1,6.275177598E-1,-1.714457393E0,1.115055370E1
7.330279670E-1,1.077966571E0,-2.114656925E0,1.038784122E1
7.352642950E-1,1.459621787E0,-2.191227436E0,9.232706070E0
7.375013550E-1,1.264606714E0,-1.467398524E0,8.562117577E0
7.397389040E-1,5.539384484E-1,-6.340979934E-1,8.487341881E0
7.419745000E-1,1.651047617E-1,-2.368894368E-1,8.688339233E0
7.442114380E-1,2.991028363E-3,1.124626622E-1,9.210572243E0
7.464489260E-1,-3.786641955E-1,-3.780659735E-1,9.908679008E0
7.486851930E-1,-5.162515044E-1,-1.429711580E0,1.027657509E1
7.509230470E-1,2.662015259E-1,-1.929811478E0,1.035135078E1
7.531575450E-1,5.748756528E-1,-2.173281193E0,1.027836990E1
7.553947270E-1,-1.387837082E-1,-2.304288149E0,9.990633011E0
7.576320930E-1,-7.304090858E-1,-2.097309113E0,9.488738060E0
7.598681160E-1,-8.745766878E-1,-1.747956991E0,8.947959900E0
7.621049320E-1,-4.456632137E-1,-1.291526079E0,8.231309891E0
7.643418710E-1,2.602194548E-1,-8.644071817E-1,7.588837147E0
7.665747190E-1,4.085744619E-1,-7.878368497E-1,7.189235687E0
7.688023810E-1,-2.554338276E-1,-6.107679605E-1,7.249654293E0
7.710509160E-1,-1.055832982E0,-3.667000830E-1,7.766504288E0
7.732880370E-1,-1.612762451E0,-6.634100676E-1,8.553144455E0
7.755285770E-1,-1.283749342E0,-1.322632670E0,9.363115311E0
7.777611210E-1,-2.859423161E-1,-1.617548108E0,9.863813400E0
7.799979980E-1,4.725824594E-1,-1.877767563E0,9.790233612E0
7.822352420E-1,5.078766346E-1,-2.306680918E0,9.395418167E0
7.844710820E-1,1.333998591E-1,-2.184647083E0,9.134600639E0
7.867047850E-1,-2.159522474E-1,-1.664806366E0,9.421140671E0
7.889325080E-1,-6.406782866E-1,-1.144965649E0,1.014616585E1
7.911784180E-1,-9.014959335E-1,-8.769695163E-1,1.087777138E1
7.934071780E-1,-4.845465720E-1,-1.410568953E0,1.111585712E1
7.956574230E-1,5.527420044E-1,-2.094317913E0,1.077368355E1
7.978915530E-1,1.271187067E0,-2.078764677E0,1.025563812E1
8.001314830E-1,8.638089895E-1,-1.286142230E0,9.907482147E0
8.023643930E-1,-1.202393398E-1,-6.478567123E-1,9.506086349E0
8.046009650E-1,-9.661021233E-1,-9.493523836E-1,9.284749985E0
8.068375370E-1,-1.130010486E0,-1.282552958E0,9.416953087E0
8.090746580E-1,-1.776670814E-1,-1.565504193E0,9.574281693E0
8.113122070E-1,8.835497499E-1,-1.744367719E0,9.608379364E0
8.135477420E-1,8.494520187E-1,-1.857428551E0,9.450452805E0
8.157846190E-1,-1.818545163E-1,-2.711666346E0,9.223134995E0
8.180218630E-1,-1.195813060E0,-2.524427891E0,9.366106033E0
8.202577030E-1,-1.168295622E0,-9.499505758E-1,9.955338478E0
8.224943360E-1,-7.782655358E-1,-1.142572835E-1,1.006720352E1
8.247308480E-1,-3.768695593E-1,-6.041877270E-1,9.265607834E0
8.269679080E-1,2.141576260E-1,-1.454237938E0,8.123034477E0
8.292052740E-1,6.825526357E-1,-1.171286702E0,7.530810833E0
8.314411140E-1,5.312066078E-1,-7.387840152E-1,7.462017536E0
8.336786620E-1,-3.810569942E-1,-1.018146038E0,7.859225750E0
8.359171880E-1,-1.441077471E0,-1.561915040E0,8.813961983E0
8.381510140E-1,-1.459023595E0,-1.834696770E0,9.977472305E0
8.403875250E-1,-4.875376225E-1,-1.164706469E0,1.073898792E1
8.426234260E-1,3.523431420E-1,-1.256830096E0,1.039382362E1
8.448612800E-1,2.847459018E-1,-1.849053741E0,9.383454323E0
8.470988290E-1,1.651047617E-1,-1.053440213E0,8.403593063E0
8.493344240E-1,1.938186288E-1,-3.194418252E-1,7.949554920E0
8.515711800E-1,-2.614158690E-1,-9.678967595E-1,7.932207108E0
8.538083010E-1,-3.786641955E-1,-1.518844128E0,8.480163574E0
8.560445680E-1,1.555334684E-2,-1.567298889E0,9.404391289E0
8.582809570E-1,1.250249892E-1,-1.850250125E0,1.021615601E1
8.605152110E-1,-1.597209126E-1,-1.951945066E0,1.028554821E1
8.627422000E-1,-2.877369225E-1,-1.907677889E0,9.540184021E0
8.649810920E-1,-3.110669367E-2,-1.681556106E0,8.455039024E0
8.672327390E-1,4.893322289E-1,-8.494520187E-1,7.738388538E0
8.694655890E-1,5.048855543E-1,-2.835494876E-1,7.427919865E0
8.716928840E-1,9.571290761E-2,-7.220342159E-1,7.448258877E0
8.739364750E-1,-2.656033039E-1,-1.198205948E0,8.079963684E0
