"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.657762431E0,6.891901855E2,1.149728012E2,-7.823859863E2
3.667757793E0,6.891047974E2,1.149605942E2,-7.826909790E2
3.677763164E0,6.889218140E2,1.148507996E2,-7.832033691E2
3.687774394E0,6.887144165E2,1.144847946E2,-7.828007812E2
3.697762431E0,6.888241577E2,1.144725952E2,-7.832887573E2
3.707774150E0,6.891170044E2,1.152411957E2,-7.828983765E2
3.717770488E0,6.885313721E2,1.148507996E2,-7.830203857E2
3.727774150E0,6.889096069E2,1.152411957E2,-7.826055908E2
3.737762920E0,6.889339600E2,1.148507996E2,-7.834961548E2
3.747774394E0,6.881654053E2,1.152045975E2,-7.840451660E2
3.757762676E0,6.888120117E2,1.147653961E2,-7.828983765E2
3.767774638E0,6.892023926E2,1.147653961E2,-7.828861694E2
3.777762676E0,6.889096069E2,1.151557999E2,-7.826055908E2
3.787762431E0,6.880556030E2,1.151191940E2,-7.836425781E2
3.797773906E0,6.888241577E2,1.144725952E2,-7.830935669E2
3.807774638E0,6.890194092E2,1.154241943E2,-7.832033691E2
3.817768535E0,6.886289673E2,1.151314011E2,-7.831179810E2
3.827770488E0,6.887509766E2,1.149361954E2,-7.839110107E2
3.837768535E0,6.884459839E2,1.150337982E2,-7.836303711E2
3.847774394E0,6.877627563E2,1.148386002E2,-7.835571899E2
3.857774394E0,6.887144165E2,1.149605942E2,-7.827031860E2
3.867774150E0,6.893975830E2,1.153387985E2,-7.827885742E2
3.877774394E0,6.879702148E2,1.144481964E2,-7.840329590E2
3.887762676E0,6.882385864E2,1.146678009E2,-7.830203857E2
3.897774394E0,6.882263794E2,1.143871994E2,-7.827153931E2
3.907762676E0,6.887144165E2,1.148629990E2,-7.826055908E2
3.917774394E0,6.885435791E2,1.143750000E2,-7.836059570E2
3.927762676E0,6.882507935E2,1.145579987E2,-7.834229736E2
3.937774394E0,6.882507935E2,1.148386002E2,-7.837279663E2
3.947762431E0,6.884459839E2,1.145579987E2,-7.836181641E2
3.957774394E0,6.886289673E2,1.143871994E2,-7.829959717E2
3.967769267E0,6.886411743E2,1.150337982E2,-7.834107666E2
3.977762431E0,6.879458008E2,1.147531967E2,-7.831423950E2
3.987760722E0,6.879458008E2,1.143750000E2,-7.833253784E2
3.997763164E0,6.887265625E2,1.147531967E2,-7.833009644E2
4.007762187E0,6.888363647E2,1.147531967E2,-7.834961548E2
4.017762431E0,6.883483887E2,1.149361954E2,-7.836303711E2
4.027774150E0,6.882141724E2,1.145823975E2,-7.826177979E2
4.037763164E0,6.887144165E2,1.143871994E2,-7.827885742E2
4.047774150E0,6.885313721E2,1.146556015E2,-7.832155762E2
4.057763164E0,6.882263794E2,1.145701981E2,-7.827153931E2
4.067774394E0,6.882263794E2,1.145701981E2,-7.828251953E2
4.077762676E0,6.877384033E2,1.145579987E2,-7.830447998E2
4.087774394E0,6.875553589E2,1.146556015E2,-7.832521973E2
4.097762676E0,6.874455566E2,1.144603958E2,-7.830570068E2
4.107774638E0,6.881531982E2,1.149239960E2,-7.837401733E2
4.117763408E0,6.874821777E2,1.145335999E2,-7.841549683E2
4.127774150E0,6.874699707E2,1.151191940E2,-7.834718018E2
4.137762187E0,6.877993774E2,1.143383942E2,-7.847406006E2
4.147774394E0,6.879213867E2,1.141309967E2,-7.854359741E2
4.157762676E0,6.872260132E2,1.148873978E2,-7.852896118E2
