"Time (s)","Temperature (°C)"
1.330752750E1,3.173437500E1
1.332541917E1,3.175000000E1
1.334331639E1,3.171875000E1
1.336121067E1,3.176953125E1
1.337910551E1,3.171093750E1
1.339699968E1,3.175781250E1
1.341489403E1,3.171875000E1
1.343278850E1,3.173437500E1
1.345067968E1,3.171875000E1
1.346857732E1,3.171875000E1
1.348646722E1,3.175781250E1
1.350436645E1,3.173437500E1
1.352226074E1,3.175000000E1
1.354015204E1,3.175781250E1
1.355804987E1,3.170312500E1
1.357594141E1,3.172656250E1
1.359382667E1,3.178515625E1
1.361172327E1,3.177734375E1
1.362962806E1,3.175781250E1
1.364752192E1,3.173437500E1
1.366541963E1,3.171093750E1
1.368331081E1,3.175000000E1
1.370120814E1,3.177734375E1
1.371909981E1,3.171875000E1
1.373699446E1,3.175000000E1
1.375488863E1,3.175000000E1
1.377278298E1,3.176953125E1
1.379067794E1,3.173437500E1
1.380856912E1,3.175000000E1
1.382646328E1,3.178515625E1
1.384436111E1,3.175000000E1
1.386225534E1,3.173437500E1
1.388015030E1,3.175000000E1
1.389804422E1,3.171875000E1
1.391593876E1,3.175000000E1
1.393383280E1,3.178515625E1
1.395172129E1,3.178515625E1
1.396961918E1,3.177734375E1
1.398751658E1,3.175000000E1
1.400541289E1,3.173437500E1
1.402329320E1,3.173437500E1
1.404118798E1,3.176953125E1
1.405908043E1,3.174218750E1
1.407698894E1,3.172656250E1
1.409488354E1,3.173437500E1
1.411277758E1,3.173437500E1
1.413067242E1,3.175781250E1
1.414856689E1,3.172656250E1
1.416645929E1,3.174218750E1
1.418435291E1,3.173437500E1
1.420225037E1,3.174218750E1
1.422014460E1,3.175000000E1
1.423803944E1,3.175781250E1
1.425593366E1,3.178515625E1
1.427382820E1,3.180078125E1
1.429171046E1,3.176953125E1
1.430960225E1,3.174218750E1
1.432751717E1,3.180078125E1
1.434540657E1,3.178515625E1
1.436330038E1,3.177734375E1
1.438119778E1,3.178515625E1
1.439908920E1,3.175781250E1
1.441698403E1,3.179296875E1
1.443487826E1,3.177734375E1
1.445277261E1,3.175781250E1
1.447066733E1,3.177734375E1
1.448856192E1,3.172656250E1
1.450645536E1,3.177734375E1
1.452435068E1,3.175781250E1
1.454224497E1,3.175781250E1
1.456013975E1,3.175781250E1
1.457802238E1,3.178515625E1
1.459593168E1,3.176953125E1
1.461382164E1,3.175000000E1
1.463170934E1,3.176953125E1
1.464960869E1,3.175000000E1
1.466750921E1,3.180078125E1
1.468538604E1,3.177734375E1
1.470329455E1,3.175000000E1
1.472119006E1,3.177734375E1
1.473908453E1,3.179296875E1
1.475697894E1,3.177734375E1
1.477487341E1,3.175000000E1
1.479276770E1,3.177734375E1
1.481066224E1,3.174218750E1
1.482855646E1,3.174218750E1
1.484645106E1,3.174218750E1
1.486434584E1,3.178515625E1
1.488224006E1,3.171093750E1
1.490013460E1,3.176953125E1
1.491802919E1,3.175781250E1
1.493592372E1,3.176953125E1
1.495381795E1,3.175000000E1
1.497170302E1,3.176953125E1
1.498960390E1,3.179296875E1
1.500750161E1,3.182812500E1
1.502539590E1,3.177343750E1
1.504329342E1,3.186718750E1
1.506118490E1,3.178125000E1
1.507907944E1,3.179296875E1
1.509697696E1,3.175781250E1
1.511486808E1,3.178515625E1
1.513276279E1,3.176953125E1
1.515065714E1,3.177734375E1
1.516855186E1,3.176953125E1
1.518643431E1,3.179296875E1
1.520434190E1,3.176953125E1
1.522223503E1,3.180468750E1
1.524012773E1,3.180859375E1
1.525802410E1,3.176171875E1
1.527591863E1,3.179296875E1
1.529381310E1,3.178515625E1
1.531169683E1,3.177734375E1
1.532958752E1,3.174218750E1
1.534749646E1,3.180078125E1
1.536539093E1,3.179296875E1
1.538328558E1,3.182812500E1
1.540118012E1,3.178906250E1
1.541907434E1,3.178515625E1
1.543696918E1,3.179296875E1
1.545486652E1,3.175781250E1
1.547275770E1,3.176953125E1
1.549065254E1,3.178515625E1
1.550854683E1,3.175000000E1
1.552644136E1,3.180468750E1
