"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.606455976E0,-2.110599995E0,4.052840042E1,-5.062999725E1
3.616444015E0,-1.646999955E0,4.073579788E1,-4.971500015E1
3.626455978E0,-1.463999987E0,4.055279922E1,-4.949539948E1
3.636444017E0,-2.305799961E0,4.033319855E1,-5.064220047E1
3.646456225E0,-1.256600022E0,4.101639938E1,-4.991019821E1
3.656444019E0,-8.539999723E-1,4.083340073E1,-5.017860031E1
3.666455982E0,-4.879999757E-1,4.047959900E1,-4.925139999E1
3.676444265E0,-8.661999702E-1,4.083340073E1,-4.998339844E1
3.686455984E0,-8.661999702E-1,4.122380066E1,-4.969059753E1
3.696444267E0,-1.049199939E0,4.045520020E1,-5.008099747E1
3.706455986E0,-1.915399909E0,4.033319855E1,-5.061779785E1
3.716446222E0,-1.354200006E0,4.065039825E1,-4.970280075E1
3.726455988E0,-1.927599907E0,4.044300079E1,-5.022739792E1
3.736444027E0,-1.744599938E0,4.035759735E1,-4.981259918E1
3.746455990E0,-1.524999976E0,4.015019989E1,-5.049580002E1
3.756444029E0,-1.268800020E0,4.027219772E1,-4.958079910E1
3.766444030E0,-1.268800020E0,4.027219772E1,-4.958079910E1
3.776456238E0,-2.049599886E0,4.045520020E1,-4.962960052E1
3.786455994E0,-2.500999928E0,4.013800049E1,-5.083739853E1
3.796455995E0,-2.147199869E0,4.073579788E1,-4.973939896E1
3.806444522E0,-2.037400007E0,4.091880035E1,-5.004439926E1
3.816456242E0,-2.708400011E0,4.024779892E1,-5.025180054E1
3.826444280E0,-1.915399909E0,4.043079758E1,-5.072760010E1
3.836455999E0,-2.000799894E0,4.023559952E1,-5.113019943E1
3.846444526E0,-1.732399940E0,3.996719742E1,-5.039819717E1
3.856456246E0,-1.439599991E0,4.091880035E1,-5.031279755E1
3.866444284E0,-1.427399993E0,4.072359848E1,-5.060559845E1
3.876456003E0,-7.319999933E-1,4.034539795E1,-5.076419830E1
3.886438915E0,-1.097999930E0,4.107740021E1,-5.181340027E1
3.896456250E0,-2.317999899E-1,4.100419998E1,-5.116679764E1
3.906444288E0,-1.610399961E0,4.043079758E1,-5.100819778E1
3.916456252E0,-3.659999967E-1,4.121159744E1,-5.027619934E1
3.926444290E0,-9.149999619E-1,4.118719864E1,-5.110580063E1
3.936456254E0,-9.271999598E-1,4.080899811E1,-5.098379898E1
3.946456499E0,-5.367999673E-1,4.072359848E1,-5.106919861E1
3.956456256E0,-1.598199964E0,4.041859818E1,-5.150839996E1
3.966455768E0,-3.537999988E-1,4.035759735E1,-5.034939957E1
3.976444295E0,-1.195600033E0,4.050399780E1,-5.180120087E1
3.986456259E0,-2.561999857E-1,4.025999832E1,-5.044699860E1
3.996444297E0,-3.172000051E-1,4.099200058E1,-5.166699982E1
4.006456261E0,6.099999696E-2,4.024779892E1,-5.113019943E1
4.016444543E0,-7.075999975E-1,4.004039764E1,-5.155719757E1
4.026456263E0,2.561999857E-1,3.988179779E1,-5.111800003E1
4.036444057E0,8.540000021E-2,4.033319855E1,-5.183779907E1
