"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.752587000E-1,9.067049980E0,2.944683135E-1,3.909559965E0
1.776984920E-1,9.105354309E0,2.920742035E-1,3.926318407E0
1.801383360E-1,9.100566864E0,2.489804327E-1,3.837736845E0
1.825773980E-1,9.074232101E0,2.705273032E-1,3.830554724E0
1.850164610E-1,9.086201668E0,2.681332231E-1,3.876042366E0
1.874562520E-1,9.081414223E0,2.585568130E-1,3.864071846E0
1.898960960E-1,9.059866905E0,2.561627030E-1,3.816190004E0
1.923351060E-1,9.105354309E0,2.896800935E-1,3.832948685E0
1.947741690E-1,9.143660545E0,2.705273032E-1,3.844919205E0
1.972140130E-1,9.059866905E0,1.891279519E-1,3.777884483E0
1.996538560E-1,9.047896385E0,1.891279519E-1,3.615085602E0
2.020928670E-1,9.110142708E0,2.465863526E-1,3.607903481E0
2.045319290E-1,9.102960587E0,2.705273032E-1,3.797037125E0
2.069717730E-1,9.117325783E0,3.184092641E-1,3.955047607E0
2.094116170E-1,9.100566864E0,3.231974840E-1,3.971806288E0
2.118506270E-1,9.079019547E0,3.255915940E-1,3.955047607E0
2.142896900E-1,9.074232101E0,2.489804327E-1,3.964624166E0
2.167294810E-1,9.050291061E0,2.130689323E-1,3.823372364E0
2.191693250E-1,9.064654350E0,2.226453424E-1,3.727608442E0
2.216083360E-1,9.055078506E0,2.441922128E-1,3.775490522E0
2.240473980E-1,9.069443703E0,2.896800935E-1,3.832948685E0
2.264872420E-1,9.067049980E0,2.872859836E-1,3.804219484E0
2.289270860E-1,9.033532143E0,2.657391131E-1,3.782672644E0
2.313660960E-1,9.093384743E0,2.705273032E-1,3.773096085E0
2.338051580E-1,9.083807945E0,2.777096331E-1,3.782672644E0
2.362450020E-1,9.098173141E0,2.394040227E-1,3.756337404E0
2.386848460E-1,9.088595390E0,2.346158326E-1,3.765913963E0
2.411238560E-1,9.047896385E0,2.202512622E-1,3.770702124E0
2.435629190E-1,9.069443703E0,2.058866620E-1,3.818584204E0
2.460027110E-1,9.069443703E0,2.250394225E-1,3.832948685E0
2.484425540E-1,9.045502663E0,2.178571522E-1,3.854495764E0
2.508816170E-1,8.980861664E0,1.723692566E-1,3.883224726E0
2.533206270E-1,8.985650063E0,1.699751765E-1,3.847313166E0
2.557604710E-1,9.007196426E0,1.268813908E-1,3.823372364E0
2.582003150E-1,8.983255386E0,9.336401522E-2,3.813796043E0
2.606393250E-1,9.009591103E0,9.096990526E-2,3.799431324E0
2.630783880E-1,9.014378548E0,6.702892482E-2,3.854495764E0
2.655182310E-1,8.935373306E0,-4.549372196E-2,3.904771805E0
2.679580750E-1,8.873127937E0,-1.412576735E-1,3.904771805E0
2.703970860E-1,8.832427979E0,-1.699868441E-1,3.823372364E0
2.728361480E-1,8.863551140E0,-7.422290742E-2,3.883224726E0
2.752759400E-1,8.863551140E0,1.435874403E-2,4.098693848E0
2.777157830E-1,8.832427979E0,6.702892482E-2,4.144181728E0
2.801548460E-1,8.849186897E0,1.484282762E-1,4.010112286E0
2.825939080E-1,8.971285820E0,1.603987813E-1,3.923924446E0
2.850337000E-1,9.158024788E0,1.196990907E-1,3.897589445E0
2.874735440E-1,9.177177429E0,1.412459761E-1,3.854495764E0
2.899125540E-1,9.107748985E0,1.963102520E-1,3.864071846E0
2.923516170E-1,9.050291061E0,2.274335325E-1,3.926318407E0
2.947914610E-1,9.004802704E0,2.944683135E-1,4.019688606E0
2.972313040E-1,8.942555428E0,3.279856741E-1,4.055600166E0
2.996703150E-1,8.913826942E0,3.184092641E-1,3.935894966E0
3.021093770E-1,8.928192139E0,3.279856741E-1,3.904771805E0
3.045492210E-1,8.918614388E0,2.920742035E-1,3.907165766E0
3.069890650E-1,8.913826942E0,2.441922128E-1,3.923924446E0
3.094280750E-1,8.889885902E0,1.915220618E-1,3.923924446E0
3.118671380E-1,8.868338585E0,1.651869714E-1,3.962229967E0
3.143069290E-1,8.856369019E0,1.220932007E-1,3.967018366E0
3.167467730E-1,8.918614388E0,8.857581019E-2,3.955047607E0
3.191858360E-1,8.947344780E0,7.899941504E-2,3.964624166E0
3.216248980E-1,9.028743744E0,8.857581019E-2,4.002930164E0
3.240646900E-1,9.095778465E0,5.984662473E-2,4.048418045E0
3.265045330E-1,9.198724747E0,5.984662473E-2,4.053205967E0
3.289435440E-1,9.191542625E0,6.224073470E-2,4.038841248E0
3.313826060E-1,9.246606827E0,2.872334421E-2,4.081935406E0
3.338224500E-1,9.246606827E0,6.463482976E-2,4.048418045E0
3.362622940E-1,9.220272064E0,5.984662473E-2,4.017294884E0
3.387013040E-1,9.138873100E0,5.745252967E-2,4.010112286E0
3.411403670E-1,9.083807945E0,1.675284654E-2,3.988565207E0
3.435802110E-1,8.954526901E0,-4.794038832E-3,3.990959406E0
3.460200540E-1,8.935373306E0,5.984662473E-2,4.046023846E0
3.484590650E-1,8.937767982E0,5.745252967E-2,4.172911167E0
3.508981270E-1,8.949738503E0,2.388253808E-3,4.170516491E0
3.533379190E-1,9.090991020E0,1.627928764E-1,4.175305367E0
3.557777630E-1,9.407011986E0,5.075431466E-1,4.213610649E0
3.582168250E-1,9.770915031E0,5.434545875E-1,4.196852207E0
3.606558360E-1,1.009411812E1,7.517411709E-1,4.182487011E0
3.630956790E-1,1.049872112E1,1.278442860E0,4.311768532E0
3.655355230E-1,1.093205166E1,1.723745227E0,4.553572655E0
3.679745330E-1,1.083868313E1,1.378994942E0,4.584696293E0
