"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.375659920E-1,-6.595636159E-2,-1.348612607E-1,-9.214994311E-2
8.400054190E-1,-7.084328681E-2,-1.263091564E-1,-9.581512958E-2
8.424456270E-1,-7.450847328E-2,-1.214222312E-1,-9.948031604E-2
8.448851060E-1,-7.695192844E-2,-1.128701270E-1,-9.825859219E-2
8.473237520E-1,-8.306057751E-2,-1.116483957E-1,-9.581512958E-2
8.497631790E-1,-8.550403267E-2,-1.116483957E-1,-8.970648050E-2
8.522033880E-1,-9.161268175E-2,-1.092049330E-1,-8.115437627E-2
8.546428670E-1,-9.405614436E-2,-1.092049330E-1,-7.504573464E-2
8.570815130E-1,-9.649959952E-2,-1.006528288E-1,-6.527189910E-2
8.595209400E-1,-1.013865173E-1,-9.332245588E-2,-5.916325003E-2
8.619611480E-1,-1.074951664E-1,-7.621824741E-2,-5.305460095E-2
8.644006270E-1,-1.148255393E-1,-5.789230764E-2,-5.305460095E-2
8.668392730E-1,-1.233776435E-1,-4.567501321E-2,-6.160670519E-2
8.692787000E-1,-1.270428300E-1,-2.368388325E-2,-7.015880942E-2
8.717189080E-1,-1.270428300E-1,-1.692752820E-3,-7.504573464E-2
8.741583360E-1,-1.270428300E-1,8.081083186E-3,-8.115437627E-2
8.765969810E-1,-1.245993748E-1,2.029837668E-2,-8.359783888E-2
8.790364610E-1,-1.233776435E-1,2.885048278E-2,-8.115437627E-2
8.814766690E-1,-1.245993748E-1,3.007221222E-2,-7.993264496E-2
8.839160960E-1,-1.258211136E-1,2.640702389E-2,-8.359783888E-2
8.863547420E-1,-1.233776435E-1,1.785491779E-2,-8.359783888E-2
8.887941690E-1,-1.258211136E-1,1.296800096E-2,-8.604129404E-2
8.912344290E-1,-1.307080388E-1,1.972435508E-3,-8.604129404E-2
8.936738560E-1,-1.307080388E-1,-1.692752820E-3,-8.726302534E-2
8.961125020E-1,-1.331514716E-1,-1.268831734E-2,-8.726302534E-2
8.985519810E-1,-1.355949342E-1,-2.979253232E-2,-8.848475665E-2
9.009921900E-1,-1.368166804E-1,-4.200982302E-2,-8.970648050E-2
9.034316170E-1,-1.331514716E-1,-4.811847210E-2,-8.604129404E-2
9.058702630E-1,-1.294862926E-1,-6.155749410E-2,-8.481957018E-2
9.083096900E-1,-1.245993748E-1,-6.522268057E-2,-8.237610757E-2
9.107499500E-1,-1.184907332E-1,-7.621824741E-2,-7.993264496E-2
9.131893770E-1,-1.123820767E-1,-8.232688904E-2,-7.626745850E-2
9.156280230E-1,-1.026082486E-1,-8.599208295E-2,-6.893708557E-2
9.180674500E-1,-9.649959952E-2,-9.454418719E-2,-6.527189910E-2
9.205077110E-1,-8.794749528E-2,-9.820938110E-2,-5.916325003E-2
9.229471380E-1,-8.183884621E-2,-1.079832166E-1,-5.427633226E-2
9.253857830E-1,-7.450847328E-2,-1.140918583E-1,-5.061114579E-2
9.278252110E-1,-6.962155551E-2,-1.165353060E-1,-4.572422802E-2
9.302654710E-1,-6.351290643E-2,-1.165353060E-1,-4.205903411E-2
9.327048980E-1,-5.496080220E-2,-1.202004999E-1,-3.961557895E-2
9.351435440E-1,-4.885215312E-2,-1.165353060E-1,-3.595039248E-2
9.375829710E-1,-4.152177647E-2,-1.140918583E-1,-3.106347658E-2
9.400232310E-1,-3.663485870E-2,-1.128701270E-1,-2.617655881E-2
9.424626580E-1,-2.686102316E-2,-1.116483957E-1,-2.251136862E-2
9.449013040E-1,-2.197410539E-2,-1.116483957E-1,-1.884618029E-2
9.473407310E-1,-1.464372966E-2,-1.104266644E-1,-1.395926252E-2
9.497809400E-1,-9.756811894E-3,-1.128701270E-1,-1.273753308E-2
9.522204190E-1,2.460482996E-3,-1.030962914E-1,-6.628885400E-3
9.546590650E-1,1.345604751E-2,-1.043180227E-1,-1.741967630E-3
9.570984920E-1,1.956469566E-2,-1.055397540E-1,7.014912553E-4
9.595387520E-1,2.689507231E-2,-1.067614853E-1,5.588409025E-3
9.619781790E-1,3.544718027E-2,-1.079832166E-1,8.031867445E-3
9.644168250E-1,3.911236674E-2,-1.116483957E-1,1.169705577E-2
9.668562520E-1,4.766447097E-2,-1.165353060E-1,1.658397354E-2
9.692964610E-1,5.499485135E-2,-1.140918583E-1,2.147089131E-2
9.717359400E-1,5.743830651E-2,-1.238656938E-1,2.024916187E-2
9.741745860E-1,6.354695559E-2,-1.250874251E-1,2.269262075E-2
9.766140130E-1,6.965560466E-2,-1.238656938E-1,2.513607964E-2
9.790542210E-1,7.576425374E-2,-1.299743354E-1,2.635780908E-2
9.814937000E-1,8.065116405E-2,-1.299743354E-1,2.635780908E-2
9.839323460E-1,8.309462667E-2,-1.311960667E-1,2.880126610E-2
9.863717730E-1,8.798154444E-2,-1.360829771E-1,2.880126610E-2
9.888119810E-1,9.409019351E-2,-1.360829771E-1,3.368818387E-2
9.912514610E-1,1.014205664E-1,-1.385264397E-1,3.613164648E-2
9.936901060E-1,1.050857529E-1,-1.397481710E-1,3.857510537E-2
9.961295330E-1,1.111944020E-1,-1.409699023E-1,4.101856798E-2
9.985697420E-1,1.185247824E-1,-1.385264397E-1,4.346202314E-2
1.001009221E0,1.185247824E-1,-1.360829771E-1,4.101856798E-2
1.003447867E0,1.209682375E-1,-1.348612607E-1,3.979683667E-2
1.005887294E0,1.209682375E-1,-1.250874251E-1,3.979683667E-2
