"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.951341739E0,-1.074808836E-2,4.065752029E-3,-2.681922913E-2
5.969232913E0,2.848191559E-2,1.164873838E-1,4.589462280E-2
5.987123660E0,6.597092003E-2,-2.487999201E-2,-1.764507294E-1
6.005015078E0,6.439719349E-2,1.813542843E-2,-1.376914978E-1
6.022906192E0,-1.949626207E-2,1.710418463E-1,1.089382172E-2
6.040797244E0,2.046458423E-2,8.846467733E-2,2.557182312E-2
6.058688356E0,8.047910035E-2,-4.315483570E-2,-1.364669800E-1
6.076579348E0,2.148143947E-3,3.008657694E-2,5.938529968E-3
6.094470645E0,1.039900035E-1,1.507059336E-1,-9.152412415E-3
6.112350955E0,1.500352025E-1,1.692432165E-2,2.924633026E-2
6.130241641E0,3.430791199E-2,-4.583400488E-2,1.723957062E-2
6.148129214E0,1.044212282E-1,4.592329264E-2,1.644763947E-1
6.166035098E0,2.026118636E-1,-2.158385515E-2,7.277774811E-2
6.183925967E0,8.857141435E-2,-8.768916130E-2,-8.261680603E-3
6.201820070E0,-2.309297025E-2,7.841867208E-2,9.195232391E-2
6.219705264E0,2.694548666E-2,1.208606958E-1,2.085771561E-1
6.237602175E0,1.960370541E-1,-1.150321960E-2,1.130523682E-1
6.255490359E0,7.869186252E-2,6.595134735E-3,9.611797333E-2
6.273381534E0,-3.094282001E-2,6.784564257E-2,3.884220123E-2
6.291272647E0,7.364109159E-2,1.007664204E-2,8.977890015E-3
6.309151736E0,1.902445257E-1,9.614795446E-2,1.532030106E-1
6.327057619E0,7.479582727E-2,1.418372989E-1,2.198934555E-1
6.344945926E0,-2.917411923E-2,1.769185066E-2,1.276950836E-1
6.362837039E0,1.717925817E-2,-5.342721939E-3,7.212162018E-2
6.380728334E0,9.874309599E-2,9.124821424E-2,9.893226624E-2
6.398619266E0,9.178109467E-2,2.896463871E-2,-2.038288116E-2
6.416510440E0,2.093976736E-2,-3.148579597E-2,2.048063278E-1
6.434405703E0,-8.440288901E-2,9.166628122E-2,1.191558838E-1
6.452292911E0,-3.528585285E-2,-4.552888870E-2,8.545684814E-2
6.470172122E0,1.957985610E-1,-8.120197058E-2,1.153917313E-1
6.488074832E0,8.448193222E-2,-9.226888418E-2,9.609985352E-2
6.505965762E0,-1.341203898E-1,-5.416673422E-2,9.290981293E-2
6.523857120E0,-1.993253827E-3,6.838142872E-3,7.516765594E-2
6.541748416E0,1.252706647E-1,-5.561840534E-2,8.194732666E-2
6.559640017E0,1.756793559E-1,-2.471345663E-2,2.365875244E-2
6.577530276E0,-6.343576312E-2,6.591105461E-2,-4.294395447E-2
6.595421573E0,-1.831075102E-1,1.074668765E-1,-8.061122894E-2
6.613312381E0,1.467976123E-1,1.024624109E-1,3.808975220E-3
6.631200747E0,1.983901560E-1,2.237361670E-2,-1.768989563E-1
6.649083499E0,-8.646535873E-2,1.310962439E-2,-1.116352081E-1
6.666988955E0,-1.262044907E-1,7.257503271E-2,-1.128902435E-1
6.684876895E0,1.720055640E-1,1.000285745E-1,-2.493324280E-1
6.702756289E0,3.057531118E-1,6.686627865E-2,-1.585226059E-1
6.720644473E0,8.184377104E-2,-3.756004572E-2,-1.464576721E-1
6.738550418E0,-6.810410321E-2,-3.884911537E-2,-2.241907120E-1
6.756438296E0,5.877141654E-2,3.509688377E-2,-2.905092239E-1
6.774332705E0,1.474090517E-1,6.211012602E-2,-8.141899109E-2
6.792223819E0,1.455214918E-1,1.071514487E-1,3.147602081E-2
6.810098819E0,-1.171772927E-1,-6.922250986E-2,-3.541669846E-1
6.828002871E0,-2.054433674E-1,4.930955172E-2,-2.188081741E-1
6.845897098E0,1.795124114E-1,2.657126784E-1,1.458282471E-1
6.863788150E0,2.286569774E-1,4.208379984E-2,-9.549331665E-2
6.881679324E0,-1.146354675E-1,-1.207566261E-2,-1.512260437E-1
