"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.515375437E0,1.424946785E-1,-2.262325287E-1,7.399725914E-2
6.533268076E0,3.167809546E-2,-2.848625183E-1,-3.253728151E-2
6.551141611E0,1.003562659E-1,-5.264472961E-2,-1.045096815E-1
6.569034617E0,8.067439497E-2,1.549463272E-1,-1.707717776E-1
6.586939645E0,-5.176904798E-2,1.146411896E-1,-4.509216547E-1
6.604827219E0,-1.542630345E-1,-8.290290833E-3,-4.659819603E-1
6.622720712E0,-1.816193163E-1,-3.440952301E-2,-1.688923836E-1
6.640608164E0,-4.849907756E-2,-1.218843460E-1,-6.729447842E-2
6.658498179E0,2.799792886E-1,-2.143821716E-1,-2.675675750E-1
6.676391305E0,5.401643515E-1,-7.463550568E-2,-2.675982714E-1
6.694281992E0,4.609549940E-1,1.470422745E-1,-8.854100108E-2
6.712157419E0,3.477420807E-1,1.550045013E-1,-4.765644670E-2
6.730059763E0,-6.284207106E-2,1.259374619E-1,-1.174355745E-1
6.747950632E0,-1.969360411E-1,3.418350220E-2,-2.124248743E-1
6.765840525E0,-2.089039087E-1,4.596900940E-2,-1.128332615E-1
6.783731211E0,-2.487795949E-1,5.080509186E-2,-1.054091454E-1
6.801621592E0,-2.400687933E-1,-6.406593323E-2,-6.105509400E-2
6.819511667E0,1.471132040E-2,2.187442780E-2,8.962512016E-3
6.837396738E0,2.538169026E-1,6.793975830E-2,-6.028804183E-2
6.855279977E0,1.884445846E-1,1.256637573E-1,-1.265960336E-1
6.873171824E0,-8.583702147E-2,7.275199890E-2,-2.739226818E-1
6.891062936E0,-2.016248256E-1,5.359554291E-2,-3.996615708E-1
