"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.973263500E0,9.108858032E0,1.178050232E-1,1.458566895E0
3.983218500E0,9.129215698E0,2.044747925E-1,1.451381836E0
3.993173500E0,9.137897644E0,2.041754150E-1,1.508413239E0
4.003127500E0,9.171727295E0,1.826202393E-1,1.639540558E0
4.013082500E0,9.125323792E0,1.847158813E-1,1.814975739E0
4.023036500E0,9.013506317E0,-1.496887207E-4,1.848506012E0
4.032991500E0,9.169032898E0,-1.348695374E-1,1.946252747E0
4.042946500E0,9.651629333E0,-7.723937988E-2,1.752256165E0
4.052900500E0,9.980495453E0,1.607656860E-1,1.598974915E0
4.062855500E0,1.025173141E1,2.459385681E-1,1.780547333E0
4.072809500E0,1.012793884E1,3.260220337E-1,2.184706879E0
